compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD01725	x23583		
CPD01726	x23585		
CPD01727	x23587		
CPD01728	x23593		
CPD01729	x23636		
CPD01730	x23639		
CPD01731	x23644		
CPD01732	x23662		
CPD01733	x23665		
CPD01734	x23680		
CPD01735	x23739		
CPD01736	x23782		
CPD01737	x24027		
CPD01738	x24241		
CPD01739	x24243		
CPD01740	x24293		
CPD01741	x24295		
CPD01742	x24306		
CPD01743	x24307		
CPD01744	x24348		
CPD01745	x24411		
CPD01746	x24418		
CPD01747	x24431		
CPD01748	x24435		
CPD01749	x24455		
CPD01750	x24456		
CPD01751	x24489		
CPD01752	x24527		
CPD01753	x24540		
CPD01754	x24541		
CPD01755	x24542		
CPD01756	x24543		
CPD01757	x24544		
CPD01758	x24545		
CPD01759	x24546		
CPD01760	x24556		
CPD01761	x24565		
CPD01762	x24570		
CPD01763	x24571		
CPD01764	x24572		
CPD01765	x24574		
CPD01766	x24575		
CPD01767	x24576		
CPD01768	x24578		
CPD01769	x24585		
CPD01770	x24588		
CPD01771	x24637		
CPD01772	x24686		
CPD01773	x24699		
CPD01774	x24728		
CPD01775	x24765		
CPD01776	x24809		
CPD01777	x24812		
CPD01778	x24813		
CPD01779	x24849		
CPD01780	x24947		
CPD01781	x24949		
CPD01782	x24951		
CPD01783	x24952		
CPD01784	x24953		
CPD01785	x24970		
CPD01786	x - 07765		
CPD01787	x - 09789		
CPD01788	x - 10445		
CPD01789	x - 10458		
CPD01790	x - 11261		
CPD01791	x - 11299		
CPD01792	x - 11305		
CPD01793	x - 11308		
CPD01794	x - 11315		
CPD01795	x - 11372		
CPD01796	x - 11378		
CPD01797	x - 11381		
CPD01798	x - 11407		
CPD01799	x - 11438		
CPD01800	x - 11440		
CPD01801	x - 11441		
CPD01802	x - 11442		
CPD01803	x - 11444		
CPD01804	x - 11470		
CPD01805	x - 11478		
CPD01806	x - 11483		
CPD01807	x - 11491		
CPD01808	x - 11522		
CPD01809	x - 11530		
CPD01810	x - 11549		
CPD01811	x - 11564		
CPD01812	x - 11593		
CPD01813	x - 11612		
CPD01814	x - 11632		
CPD01815	x - 11677		
CPD01816	x - 11787		
CPD01817	x - 11795		
CPD01818	x - 11838		
CPD01819	x - 11843		
CPD01820	x - 11847		
CPD01821	x - 11849		
CPD01822	x - 11850		
CPD01823	x - 11852		
CPD01824	x - 11861		
CPD01825	x - 11880		
CPD01826	x - 12007		
CPD01827	x - 12013		
CPD01828	x - 12015		
CPD01829	x - 12026		
CPD01830	x - 12027		
CPD01831	x - 12056		
CPD01832	x - 12063		
CPD01833	x - 12093		
CPD01834	x - 12096		
CPD01835	x - 12097		
CPD01836	x - 12100		
CPD01837	x - 12101		
CPD01838	x - 12104		
CPD01839	x - 12108		
CPD01840	x - 12112		
CPD01841	x - 12114		
CPD01842	x - 12115		
CPD01843	x - 12117		
CPD01844	x - 12125		
CPD01845	x - 12126		
CPD01846	x - 12127		
CPD01847	x - 12170		
CPD01848	x - 12193		
CPD01849	x - 12206		
CPD01850	x - 12212		
CPD01851	x - 12216		
CPD01852	x - 12221		
CPD01853	x - 12225		
CPD01854	x - 12230		
CPD01855	x - 12261		
CPD01856	x - 12263		
CPD01857	x - 12283		
CPD01858	x - 12329		
CPD01859	x - 12339  - replaced with 2-oxoarginine		
CPD01860	x - 12407		
CPD01861	x - 12410		
CPD01862	x - 12411		
CPD01863	x - 12442		
CPD01864	x - 12456		
CPD01865	x - 12459		
CPD01866	x - 12462		
CPD01867	x - 12472		
CPD01868	x - 12524		
CPD01869	x - 12543		
CPD01870	x - 12544		
CPD01871	x - 12565		
CPD01872	x - 12636		
CPD01873	x - 12680		
CPD01874	x - 12689		
CPD01875	x - 12690		
CPD01876	x - 12695  - retired for alpha-keto-glutaramate		
CPD01877	x - 12700		
CPD01878	x - 12701		
CPD01879	x - 12704		
CPD01880	x - 12705		
CPD01881	x - 12707		
CPD01882	x - 12712		
CPD01883	x - 12713		
CPD01884	x - 12714		
CPD01885	x - 12715 - replaced with 4-hydroxyphenylacetylglutamine		
CPD01886	x - 12718		
CPD01887	x - 12726		
CPD01888	x - 12729		
CPD01889	x - 12730		
CPD01890	x - 12731		
CPD01891	x - 12738		
CPD01892	x - 12739		
CPD01893	x - 12740		
CPD01894	x - 12753		
CPD01895	x - 12760		
CPD01896	x - 12798		
CPD01897	x - 12812		
CPD01898	x - 12818		
CPD01899	x - 12822		
CPD01900	x - 12830		
CPD01901	x - 12839		
CPD01902	x - 12844		
CPD01903	x - 12846		
CPD01904	x - 12847		
CPD01905	x - 12849		
CPD01906	x - 12851		
CPD01907	x - 12860		
CPD01908	x - 12906		
CPD01909	x - 13007		
CPD01910	x - 13152		
CPD01911	x - 13431		
CPD01912	x - 13435		
CPD01913	x - 13478		
CPD01914	x - 13507		
CPD01915	x - 13529		
CPD01916	x - 13553		
CPD01917	x - 13658		
CPD01918	x - 13684		
CPD01919	x - 13688		
CPD01920	x - 13709		
CPD01921	x - 13728		
CPD01922	x - 13729		
CPD01923	x - 13737		
CPD01924	x - 13743		
CPD01925	x - 13835		
CPD01926	x - 13844		
CPD01927	x - 13846		
CPD01928	x - 13866		
CPD01929	x - 13871		
CPD01930	x - 14056		
CPD01931	x - 14228		
CPD01932	x - 14318		
CPD01933	x - 14352		
CPD01934	x - 14364		
CPD01935	x - 14374		
CPD01936	x - 14465		
CPD01937	x - 14473		
CPD01938	x - 14568		
CPD01939	x - 14626		
CPD01940	x - 14658		
CPD01941	x - 14662		
CPD01942	x - 14837		
CPD01943	x - 14838		
CPD01944	x - 14904		
CPD01945	x - 14939		
CPD01946	x - 15136		
CPD01947	x - 15192		
CPD01948	x - 15220		
CPD01949	x - 15245		
CPD01950	x - 15375		
CPD01951	x - 15382		
CPD01952	x - 15461		
CPD01953	x - 15469		
CPD01954	x - 15472		
CPD01955	x - 15477		
CPD01956	x - 15484		
CPD01957	x - 15486		
CPD01958	x - 15492		
CPD01959	x - 15497		
CPD01960	x - 15503		
CPD01961	x - 15562		
CPD01962	x - 15563		
CPD01963	x - 15664		
CPD01964	x - 15666		
CPD01965	x - 15674		
CPD01966	x - 15678		
CPD01967	x - 15728		
CPD01968	x - 16071		
CPD01969	x - 16087		
CPD01970	x - 16124		
CPD01971	x - 16394		
CPD01972	x - 16397		
CPD01973	x - 16564		
CPD01974	x - 16570		
CPD01975	x - 16576		
CPD01976	x - 16580		
CPD01977	x - 16649		
CPD01978	x - 16654		
CPD01979	x - 16932		
CPD01980	x - 16935		
CPD01981	x - 16938		
CPD01982	x - 16944		
CPD01983	x - 16946		
CPD01984	x - 16964		
CPD01985	x - 17010		
CPD01986	x - 17137		
CPD01987	x - 17138		
CPD01988	x - 17145		
CPD01989	x - 17146		
CPD01990	x - 17185		
CPD01991	x - 17269		
CPD01992	x - 17299		
CPD01993	x - 17306		
CPD01994	x - 17325		
CPD01995	x - 17327		
CPD01996	x - 17328		
CPD01997	x - 17335		
CPD01998	x - 17337		
CPD01999	x - 17340		
CPD02000	x - 17343		
CPD02001	x - 17346		
CPD02002	x - 17348		
CPD02003	x - 17351		
CPD02004	x - 17357		
CPD02005	x - 17359		
CPD02006	x - 17367		
CPD02007	x - 17438		
CPD02008	x - 17453		
CPD02009	x - 17469		
CPD02010	x - 17612		
CPD02011	x - 17653		
CPD02012	x - 17654		
CPD02013	x - 17674		
CPD02014	x - 17676		
CPD02015	x - 17677		
CPD02016	x - 17682		
CPD02017	x - 17685		
CPD02018	x - 17690		
CPD02019	x - 17765		
CPD02020	x - 18249		
CPD02021	x - 18307		
CPD02022	x - 18345		
CPD02023	x - 18779		
CPD02024	x - 18838		
CPD02025	x - 18886		
CPD02026	x - 18887		
CPD02027	x - 18888		
CPD02028	x - 18889		
CPD02029	x - 18899		
CPD02030	x - 18901		
CPD02031	x - 18913		
CPD02032	x - 18914		
CPD02033	x - 18921		
CPD02034	x - 18922		
CPD02035	x - 18935		
CPD02036	x - 18938		
CPD02037	x - 19141		
CPD02038	x - 19183		
CPD02039	x - 19299		
CPD02040	x - 19438		
CPD02041	x - 19455		
CPD02042	x - 19561		
CPD02043	x - 20587		
CPD02044	x - 21258		
CPD02045	x - 21285		
CPD02046	x - 21286		
CPD02047	x - 21295		
CPD02048	x - 21310		
CPD02049	x - 21312		
CPD02050	x - 21315		
CPD02051	x - 21319		
CPD02052	x - 21327		
CPD02053	x - 21329		
CPD02054	x - 21333		
CPD02055	x - 21339		
CPD02056	x - 21341		
CPD02057	x - 21342		
CPD02058	x - 21353		
CPD02059	x - 21355		
CPD02060	x - 21360		
CPD02061	x - 21362		
CPD02062	x - 21364		
CPD02063	x - 21373		
CPD02064	x - 21383		
CPD02065	x - 21410		
CPD02066	x - 21411		
CPD02067	x - 21431		
CPD02068	x - 21441		
CPD02069	x - 21444		
CPD02070	x - 21448		
CPD02071	x - 21453		
CPD02072	x - 21457		
CPD02073	x - 21458		
CPD02074	x - 21461		
CPD02075	x - 21467		
CPD02076	x - 21470		
CPD02077	x - 21471		
CPD02078	x - 21477		
CPD02079	x - 21583		
CPD02080	x - 21607		
CPD02081	x - 21626		
CPD02082	x - 21658		
CPD02083	x - 21662		
CPD02084	x - 21664		
CPD02085	x - 21668  - retired for glyco-beta-muricholate		
CPD02086	x - 21729		
CPD02087	x - 21733		
CPD02088	x - 21735		
CPD02089	x - 21736		
CPD02090	x - 21737		
CPD02091	x - 21740		
CPD02092	x - 21742		
CPD02093	x - 21752		
CPD02094	x - 21755		
CPD02095	x - 21756		
CPD02096	x - 21757		
CPD02097	x - 21769		
CPD02098	x - 21776		
CPD02099	x - 21788		
CPD02100	x - 21792		
CPD02101	x - 21796		
CPD02102	x - 21803		
CPD02103	x - 21807		
CPD02104	x - 21815		
CPD02105	x - 21816		
CPD02106	x - 21821		
CPD02107	x - 21829		
CPD02108	x - 21834		
CPD02109	x - 21845		
CPD02110	x - 21851		
CPD02111	x - 21893		
CPD02112	x - 21959		
CPD02113	x - 22035		
CPD02114	x - 22102		
CPD02115	x - 22147		
CPD02116	x - 22162		
CPD02117	x - 22171		
CPD02118	x - 22172		
CPD02119	x - 22173		
CPD02120	x - 22174		
CPD02121	x - 22414		
CPD02122	x - 22415		
CPD02123	x - 22475		
CPD02124	x - 22507		
CPD02125	x - 22508		
CPD02126	x - 22516		
CPD02127	x - 22517		
CPD02128	x - 22518		
CPD02129	x - 22519		
CPD02130	x - 22588		
CPD02131	x - 22716  - retired for glyco-alpha-muricholate		
CPD02132	x - 22764		
CPD02133	x - 22771		
CPD02134	x - 22775		
CPD02135	x - 22776		
CPD02136	x - 22789		
CPD02137	x - 22806		
CPD02138	x - 22834		
CPD02139	x - 22918		
CPD02140	x - 23086		
CPD02141	x - 23109		
CPD02142	x - 23145		
CPD02143	x - 23157		
CPD02144	x - 23159		
CPD02145	x - 23160		
CPD02146	x - 23193		
CPD02147	x - 23195		
CPD02148	x - 23196		
CPD02149	x - 23276		
CPD02150	x - 23293		
CPD02151	x - 23294		
CPD02152	x - 23295		
CPD02153	x - 23296		
CPD02154	x - 23297		
CPD02155	x - 23308		
CPD02156	x - 23314		
CPD02157	x - 23369		
CPD02158	x - 23498		
CPD02159	x - 23585		
CPD02160	x - 23587		
CPD02161	x - 23590		
CPD02162	x - 23593		
CPD02163	x - 23636		
CPD02164	x - 23637		
CPD02165	x - 23639		
CPD02166	x - 23641		
CPD02167	x - 23644		
CPD02168	x - 23652		
CPD02169	x - 23659		
CPD02170	x - 23665		
CPD02171	x - 23666		
CPD02172	x - 23678		
CPD02173	x - 23680		
CPD02174	x - 23718		
CPD02175	x - 23739		
CPD02176	x - 23776		
CPD02177	x - 23780		
CPD02178	x - 23782		
CPD02179	x - 23787		
CPD02180	x - 23792		
CPD02181	x - 23803		
CPD02182	x - 23974		
CPD02183	x - 23978		
CPD02184	x - 23986		
CPD02185	x - 23997		
CPD02186	x - 24020		
CPD02187	x - 24024		
CPD02188	x - 24027		
CPD02189	x - 24106		
CPD02190	x - 24129		
CPD02191	x - 24190		
CPD02192	x - 24191		
CPD02193	x - 24241		
CPD02194	x - 24242		
CPD02195	x - 24243		
CPD02196	x - 24272		
CPD02197	x - 24293		
CPD02198	x - 24295		
CPD02199	x - 24306		
CPD02200	x - 24307		
CPD02201	x - 24309		
CPD02202	x - 24328		
CPD02203	x - 24337		
CPD02204	x - 24386		
CPD02205	x - 24411		
CPD02206	x - 24422		
CPD02207	x - 24425		
CPD02208	x - 24431		
CPD02209	x - 24432		
CPD02210	x - 24434		
CPD02211	x - 24435		
CPD02212	x - 24444		
CPD02213	x - 24452		
CPD02214	x - 24455		
CPD02215	x - 24456		
CPD02216	x - 24459		
CPD02217	x - 24460		
CPD02218	x - 24473		
CPD02219	x - 24475		
CPD02220	x - 24512		
CPD02221	x - 24527		
CPD02222	x - 24541		
CPD02223	x - 24542		
CPD02224	x - 24544		
CPD02225	x - 24545		
CPD02226	x - 24546		
CPD02227	x - 24549		
CPD02228	x - 24556		
CPD02229	x - 24565		
CPD02230	x - 24570		
CPD02231	x - 24571		
CPD02232	x - 24572		
CPD02233	x - 24574		
CPD02234	x - 24575		
CPD02235	x - 24576		
CPD02236	x - 24585		
CPD02237	x - 24588		
CPD02238	x - 24686		
CPD02239	x - 24699		
CPD02240	x - 24728		
CPD02241	x - 24736		
CPD02242	x - 24747		
CPD02243	x - 24748		
CPD02244	x - 24757		
CPD02245	x - 24765		
CPD02246	x - 24766		
CPD02247	x - 24803		
CPD02248	x - 24804		
CPD02249	x - 24806		
CPD02250	x - 24809		
CPD02251	x - 24812		
CPD02252	x - 24813		
CPD02253	x - 24831		
CPD02254	x - 24832		
CPD02255	x - 24845		
CPD02256	x - 24849		
CPD02257	x - 24870		
CPD02258	x - 24932		
CPD02259	x - 24947		
CPD02260	x - 24948		
CPD02261	x - 24949		
CPD02262	x - 24951		
CPD02263	x - 24952		
CPD02264	x - 24953		
CPD02265	x - 24970		
CPD02266	x - 24983		
CPD02267	x - 25116		
CPD02268	xanthine	1188	C00385
CPD02269	xanthosine	64959	C01762
CPD02270	xanthurenate	5699	C02470
CPD02271	ximenoylcarnitine (c26:1)		
CPD02272	xylitol		C00379
CPD02273	xylonate		C05411
CPD02274	xylose	135191	C00181
