chemical_name	analysismode	mz	rt	compound_id
221.06811_2.685	HILIC_NEG	221.06811	2.685	C006137
161.04678_2.728	HILIC_NEG	161.04678	2.728	C006138
216.14666_4.397	HILIC_NEG	216.14666	4.397	C006139
126.9967_0.647	HILIC_NEG	126.9967	0.647	C006140
510.02851_4.523	HILIC_NEG	510.02851	4.523	C006141
338.10017_1.395	HILIC_NEG	338.10017	1.395	C006142
303.12166_3.032	HILIC_NEG	303.12166	3.032	C006143
313.08107_2.501	HILIC_NEG	313.08107	2.501	C006144
157.0186_2.995	HILIC_NEG	157.0186	2.995	C006145
286.05088_0.676	HILIC_NEG	286.05088	0.676	C006146
181.03521_2.36	HILIC_NEG	181.03521	2.36	C006147
96.01987_2.587	HILIC_NEG	96.01987	2.587	C006148
89.00995_2.698	HILIC_NEG	89.00995	2.698	C006149
255.10605_3.465	HILIC_NEG	255.10605	3.465	C006150
410.12119_3.206	HILIC_NEG	410.12119	3.206	C006151
362.13257_2.527	HILIC_NEG	362.13257	2.527	C006152
231.08673_4.99	HILIC_NEG	231.08673	4.99	C006153
240.09932_0.928	HILIC_NEG	240.09932	0.928	C006154
442.20477_3.733	HILIC_NEG	442.20477	3.733	C006155
168.0194_1.12	HILIC_NEG	168.0194	1.12	C006156
310.06221_2.653	HILIC_NEG	310.06221	2.653	C006157
356.1469_1.45	HILIC_NEG	356.1469	1.45	C006158
292.09039_3.961	HILIC_NEG	292.09039	3.961	C006159
894.91725_3.134	HILIC_NEG	894.91725	3.134	C006160
225.06838_0.711	HILIC_NEG	225.06838	0.711	C006161
321.07407_2.566	HILIC_NEG	321.07407	2.566	C006162
120.0561_2.072	HILIC_NEG	120.0561	2.072	C006163
129.04131_1.478	HILIC_NEG	129.04131	1.478	C006164
260.13691_2.896	HILIC_NEG	260.13691	2.896	C006165
420.10556_1.559	HILIC_NEG	420.10556	1.559	C006166
140.01309_0.944	HILIC_NEG	140.01309	0.944	C006167
516.27808_3.602	HILIC_NEG	516.27808	3.602	C006168
154.04784_1.406	HILIC_NEG	154.04784	1.406	C006169
127.00913_2.954	HILIC_NEG	127.00913	2.954	C006170
136.07236_1.257	HILIC_NEG	136.07236	1.257	C006171
197.11384_5.022	HILIC_NEG	197.11384	5.022	C006172
134.02628_3.077	HILIC_NEG	134.02628	3.077	C006173
320.07414_2.762	HILIC_NEG	320.07414	2.762	C006174
145.05185_2.68	HILIC_NEG	145.05185	2.68	C006175
313.106_2.991	HILIC_NEG	313.106	2.991	C006176
241.00397_0.646	HILIC_NEG	241.00397	0.646	C006177
138.03038_3.294	HILIC_NEG	138.03038	3.294	C006178
335.15005_3.109	HILIC_NEG	335.15005	3.109	C006179
117.04128_3.163	HILIC_NEG	117.04128	3.163	C006180
223.10494_2.31	HILIC_NEG	223.10494	2.31	C006181
197.0559_2.363	HILIC_NEG	197.0559	2.363	C006182
467.11463_1.278	HILIC_NEG	467.11463	1.278	C006183
74.03545_2.775	HILIC_NEG	74.03545	2.775	C006184
248.17325_6.002	HILIC_NEG	248.17325	6.002	C006185
232.10541_3.358	HILIC_NEG	232.10541	3.358	C006186
223.06853_2.477	HILIC_NEG	223.06853	2.477	C006187
190.05797_3.756	HILIC_NEG	190.05797	3.756	C006188
321.06946_3.846	HILIC_NEG	321.06946	3.846	C006189
182.04289_2.594	HILIC_NEG	182.04289	2.594	C006190
197.0564_1.164	HILIC_NEG	197.0564	1.164	C006191
99.04195_2.747	HILIC_NEG	99.04195	2.747	C006192
158.09354_3.551	HILIC_NEG	158.09354	3.551	C006193
308.12918_0.663	HILIC_NEG	308.12918	0.663	C006194
174.13578_5.98	HILIC_NEG	174.13578	5.98	C006195
196.09384_1.444	HILIC_NEG	196.09384	1.444	C006196
185.99821_0.948	HILIC_NEG	185.99821	0.948	C006197
95.03578_0.627	HILIC_NEG	95.03578	0.627	C006198
384.17181_0.665	HILIC_NEG	384.17181	0.665	C006199
465.30891_3.308	HILIC_NEG	465.30891	3.308	C006200
131.06819_3.913	HILIC_NEG	131.06819	3.913	C006201
90.03035_1.292	HILIC_NEG	90.03035	1.292	C006202
321.06941_3.735	HILIC_NEG	321.06941	3.735	C006203
324.1208_1.36	HILIC_NEG	324.1208	1.36	C006204
633.21195_3.503	HILIC_NEG	633.21195	3.503	C006205
115.98626_4.718	HILIC_NEG	115.98626	4.718	C006206
293.00249_0.646	HILIC_NEG	293.00249	0.646	C006207
308.11062_3.591	HILIC_NEG	308.11062	3.591	C006208
130.06171_1.098	HILIC_NEG	130.06171	1.098	C006209
444.18154_0.668	HILIC_NEG	444.18154	0.668	C006210
152.05735_1.416	HILIC_NEG	152.05735	1.416	C006211
496.23094_3.361	HILIC_NEG	496.23094	3.361	C006212
143.05702_3.249	HILIC_NEG	143.05702	3.249	C006213
310.12628_2.937	HILIC_NEG	310.12628	2.937	C006214
321.11439_2.674	HILIC_NEG	321.11439	2.674	C006215
249.10304_0.728	HILIC_NEG	249.10304	0.728	C006216
214.02368_1.058	HILIC_NEG	214.02368	1.058	C006217
411.04982_0.913	HILIC_NEG	411.04982	0.913	C006218
196.05548_0.913	HILIC_NEG	196.05548	0.913	C006219
88.05113_1.672	HILIC_NEG	88.05113	1.672	C006220
354.16755_1.269	HILIC_NEG	354.16755	1.269	C006221
260.01984_0.715	HILIC_NEG	260.01984	0.715	C006222
134.04708_2.562	HILIC_NEG	134.04708	2.562	C006223
330.09492_2.582	HILIC_NEG	330.09492	2.582	C006224
97.97642_3.848	HILIC_NEG	97.97642	3.848	C006225
332.54742_3.569	HILIC_NEG	332.54742	3.569	C006226
173.0215_0.672	HILIC_NEG	173.0215	0.672	C006227
304.07927_2.479	HILIC_NEG	304.07927	2.479	C006228
374.11111_2.606	HILIC_NEG	374.11111	2.606	C006229
212.00782_2.335	HILIC_NEG	212.00782	2.335	C006230
222.01895_0.589	HILIC_NEG	222.01895	0.589	C006231
365.10442_2.683	HILIC_NEG	365.10442	2.683	C006232
184.05861_1.515	HILIC_NEG	184.05861	1.515	C006233
72.02064_1.267	HILIC_NEG	72.02064	1.267	C006234
180.06255_2.477	HILIC_NEG	180.06255	2.477	C006235
193.98754_0.625	HILIC_NEG	193.98754	0.625	C006236
157.99692_4.685	HILIC_NEG	157.99692	4.685	C006237
198.05196_1.552	HILIC_NEG	198.05196	1.552	C006238
223.07648_2.625	HILIC_NEG	223.07648	2.625	C006239
140.03218_1.412	HILIC_NEG	140.03218	1.412	C006240
113.05754_3.001	HILIC_NEG	113.05754	3.001	C006241
414.15248_1.449	HILIC_NEG	414.15248	1.449	C006242
244.99888_0.632	HILIC_NEG	244.99888	0.632	C006243
670.09889_3.569	HILIC_NEG	670.09889	3.569	C006244
357.10577_2.697	HILIC_NEG	357.10577	2.697	C006245
88.05121_2.775	HILIC_NEG	88.05121	2.775	C006246
136.05147_1.764	HILIC_NEG	136.05147	1.764	C006247
79.96495_3.86	HILIC_NEG	79.96495	3.86	C006248
194.04175_2.952	HILIC_NEG	194.04175	2.952	C006249
428.12187_2.677	HILIC_NEG	428.12187	2.677	C006250
177.94218_3.849	HILIC_NEG	177.94218	3.849	C006251
302.00935_0.699	HILIC_NEG	302.00935	0.699	C006252
286.12613_1.899	HILIC_NEG	286.12613	1.899	C006253
196.11287_5.02	HILIC_NEG	196.11287	5.02	C006254
667.09602_3.568	HILIC_NEG	667.09602	3.568	C006255
381.07413_0.889	HILIC_NEG	381.07413	0.889	C006256
97.96691_3.546	HILIC_NEG	97.96691	3.546	C006257
332.18322_1.369	HILIC_NEG	332.18322	1.369	C006258
195.93381_3.549	HILIC_NEG	195.93381	3.549	C006259
198.02876_1.093	HILIC_NEG	198.02876	1.093	C006260
315.13167_2.591	HILIC_NEG	315.13167	2.591	C006261
377.1319_2.667	HILIC_NEG	377.1319	2.667	C006262
504.2107_3.305	HILIC_NEG	504.2107	3.305	C006263
217.04012_0.706	HILIC_NEG	217.04012	0.706	C006264
288.048_2.449	HILIC_NEG	288.048	2.449	C006265
180.0526_2.562	HILIC_NEG	180.0526	2.562	C006266
170.03972_2.581	HILIC_NEG	170.03972	2.581	C006267
381.00146_0.662	HILIC_NEG	381.00146	0.662	C006268
330.00738_0.869	HILIC_NEG	330.00738	0.869	C006269
342.13126_1.423	HILIC_NEG	342.13126	1.423	C006270
88.0511_1.134	HILIC_NEG	88.0511	1.134	C006271
144.04122_1.294	HILIC_NEG	144.04122	1.294	C006272
111.9817_0.647	HILIC_NEG	111.9817	0.647	C006273
444.11658_0.936	HILIC_NEG	444.11658	0.936	C006274
152.06544_1.827	HILIC_NEG	152.06544	1.827	C006275
361.13703_2.636	HILIC_NEG	361.13703	2.636	C006276
233.03523_1.131	HILIC_NEG	233.03523	1.131	C006277
202.02919_0.587	HILIC_NEG	202.02919	0.587	C006278
212.06771_1.629	HILIC_NEG	212.06771	1.629	C006279
368.16543_0.627	HILIC_NEG	368.16543	0.627	C006280
148.07235_2.483	HILIC_NEG	148.07235	2.483	C006281
267.10295_2.72	HILIC_NEG	267.10295	2.72	C006282
256.14193_2.975	HILIC_NEG	256.14193	2.975	C006283
324.11411_3.197	HILIC_NEG	324.11411	3.197	C006284
579.25307_0.68	HILIC_NEG	579.25307	0.68	C006285
179.05815_2.622	HILIC_NEG	179.05815	2.622	C006286
134.05664_1.253	HILIC_NEG	134.05664	1.253	C006287
168.02825_2.844	HILIC_NEG	168.02825	2.844	C006288
128.05774_1.943	HILIC_NEG	128.05774	1.943	C006289
189.01655_0.585	HILIC_NEG	189.01655	0.585	C006290
97.97546_3.849	HILIC_NEG	97.97546	3.849	C006291
134.05664_1.626	HILIC_NEG	134.05664	1.626	C006292
198.07434_1.404	HILIC_NEG	198.07434	1.404	C006293
182.04296_2.675	HILIC_NEG	182.04296	2.675	C006294
229.00382_0.631	HILIC_NEG	229.00382	0.631	C006295
328.09817_2.637	HILIC_NEG	328.09817	2.637	C006296
134.05659_1.142	HILIC_NEG	134.05659	1.142	C006297
130.02557_1.287	HILIC_NEG	130.02557	1.287	C006298
382.11966_1.431	HILIC_NEG	382.11966	1.431	C006299
382.16256_1.202	HILIC_NEG	382.16256	1.202	C006300
174.99288_0.625	HILIC_NEG	174.99288	0.625	C006301
247.99861_0.955	HILIC_NEG	247.99861	0.955	C006302
236.10452_3.368	HILIC_NEG	236.10452	3.368	C006303
88.05114_1.563	HILIC_NEG	88.05114	1.563	C006304
74.03545_1.936	HILIC_NEG	74.03545	1.936	C006305
125.99734_0.929	HILIC_NEG	125.99734	0.929	C006306
171.08835_3.106	HILIC_NEG	171.08835	3.106	C006307
231.01932_0.603	HILIC_NEG	231.01932	0.603	C006308
172.01828_0.672	HILIC_NEG	172.01828	0.672	C006309
113.05752_2.817	HILIC_NEG	113.05752	2.817	C006310
184.04787_1.46	HILIC_NEG	184.04787	1.46	C006311
195.1096_5.012	HILIC_NEG	195.1096	5.012	C006312
354.16751_1.326	HILIC_NEG	354.16751	1.326	C006313
180.0604_2.625	HILIC_NEG	180.0604	2.625	C006314
284.08931_1.657	HILIC_NEG	284.08931	1.657	C006315
312.07774_2.506	HILIC_NEG	312.07774	2.506	C006316
247.01446_0.592	HILIC_NEG	247.01446	0.592	C006317
264.11052_2.994	HILIC_NEG	264.11052	2.994	C006318
171.12473_3.527	HILIC_NEG	171.12473	3.527	C006319
192.114_3.367	HILIC_NEG	192.114	3.367	C006320
411.04979_1.428	HILIC_NEG	411.04979	1.428	C006321
135.06714_2.623	HILIC_NEG	135.06714	2.623	C006322
217.98778_0.94	HILIC_NEG	217.98778	0.94	C006323
373.11926_0.62	HILIC_NEG	373.11926	0.62	C006324
358.11634_2.64	HILIC_NEG	358.11634	2.64	C006325
333.04728_3.568	HILIC_NEG	333.04728	3.568	C006326
374.11108_2.637	HILIC_NEG	374.11108	2.637	C006327
351.09526_1.553	HILIC_NEG	351.09526	1.553	C006328
247.01435_0.646	HILIC_NEG	247.01435	0.646	C006329
404.11056_1.445	HILIC_NEG	404.11056	1.445	C006330
170.02376_0.662	HILIC_NEG	170.02376	0.662	C006331
344.14692_1.387	HILIC_NEG	344.14692	1.387	C006332
242.12608_3.012	HILIC_NEG	242.12608	3.012	C006333
320.07412_2.668	HILIC_NEG	320.07412	2.668	C006334
190.07348_3.008	HILIC_NEG	190.07348	3.008	C006335
220.0034_0.592	HILIC_NEG	220.0034	0.592	C006336
369.05388_0.862	HILIC_NEG	369.05388	0.862	C006337
371.08485_3.312	HILIC_NEG	371.08485	3.312	C006338
145.07266_3.686	HILIC_NEG	145.07266	3.686	C006339
242.09979_1.924	HILIC_NEG	242.09979	1.924	C006340
325.07958_2.678	HILIC_NEG	325.07958	2.678	C006341
296.06514_0.82	HILIC_NEG	296.06514	0.82	C006342
152.01315_2.89	HILIC_NEG	152.01315	2.89	C006343
158.00258_0.672	HILIC_NEG	158.00258	0.672	C006344
157.99692_4.733	HILIC_NEG	157.99692	4.733	C006345
184.00114_0.649	HILIC_NEG	184.00114	0.649	C006346
184.0032_1.148	HILIC_NEG	184.0032	1.148	C006347
201.04506_2.993	HILIC_NEG	201.04506	2.993	C006348
246.01945_0.93	HILIC_NEG	246.01945	0.93	C006349
97.96598_3.545	HILIC_NEG	97.96598	3.545	C006350
190.04676_0.934	HILIC_NEG	190.04676	0.934	C006351
247.05098_1.429	HILIC_NEG	247.05098	1.429	C006352
190.00897_0.585	HILIC_NEG	190.00897	0.585	C006353
94.04051_1.792	HILIC_NEG	94.04051	1.792	C006354
132.04126_2.77	HILIC_NEG	132.04126	2.77	C006355
195.95284_3.855	HILIC_NEG	195.95284	3.855	C006356
190.04673_1.274	HILIC_NEG	190.04673	1.274	C006357
268.08039_1.271	HILIC_NEG	268.08039	1.271	C006358
394.15843_2.606	HILIC_NEG	394.15843	2.606	C006359
215.0244_0.706	HILIC_NEG	215.0244	0.706	C006360
144.07749_2.619	HILIC_NEG	144.07749	2.619	C006361
225.06308_2.758	HILIC_NEG	225.06308	2.758	C006362
88.05111_0.948	HILIC_NEG	88.05111	0.948	C006363
244.08434_2.769	HILIC_NEG	244.08434	2.769	C006364
102.06673_3.63	HILIC_NEG	102.06673	3.63	C006365
265.04784_1.269	HILIC_NEG	265.04784	1.269	C006366
166.08301_1.436	HILIC_NEG	166.08301	1.436	C006367
245.03528_0.683	HILIC_NEG	245.03528	0.683	C006368
161.06769_3.157	HILIC_NEG	161.06769	3.157	C006369
178.01641_3.077	HILIC_NEG	178.01641	3.077	C006370
146.10433_5.47	HILIC_NEG	146.10433	5.47	C006371
664.09343_3.569	HILIC_NEG	664.09343	3.569	C006372
144.04122_1.094	HILIC_NEG	144.04122	1.094	C006373
83.03575_0.634	HILIC_NEG	83.03575	0.634	C006374
139.09874_2.775	HILIC_NEG	139.09874	2.775	C006375
341.07446_2.674	HILIC_NEG	341.07446	2.674	C006376
240.08403_2.483	HILIC_NEG	240.08403	2.483	C006377
356.04259_0.898	HILIC_NEG	356.04259	0.898	C006378
210.02877_1.002	HILIC_NEG	210.02877	1.002	C006379
201.99314_0.951	HILIC_NEG	201.99314	0.951	C006380
264.08421_2.477	HILIC_NEG	264.08421	2.477	C006381
384.16052_0.657	HILIC_NEG	384.16052	0.657	C006382
97.02628_1.413	HILIC_NEG	97.02628	1.413	C006383
212.08888_2.472	HILIC_NEG	212.08888	2.472	C006384
178.02901_2.655	HILIC_NEG	178.02901	2.655	C006385
468.20266_0.662	HILIC_NEG	468.20266	0.662	C006386
280.10568_3.077	HILIC_NEG	280.10568	3.077	C006387
116.04603_1.351	HILIC_NEG	116.04603	1.351	C006388
183.04614_2.516	HILIC_NEG	183.04614	2.516	C006389
181.06134_2.627	HILIC_NEG	181.06134	2.627	C006390
102.03037_3.57	HILIC_NEG	102.03037	3.57	C006391
212.05381_0.75	HILIC_NEG	212.05381	0.75	C006392
313.106_2.421	HILIC_NEG	313.106	2.421	C006393
203.07856_3.618	HILIC_NEG	203.07856	3.618	C006394
253.10902_3.465	HILIC_NEG	253.10902	3.465	C006395
367.05878_0.884	HILIC_NEG	367.05878	0.884	C006396
89.04633_3.914	HILIC_NEG	89.04633	3.914	C006397
309.07817_2.624	HILIC_NEG	309.07817	2.624	C006398
244.14177_3.034	HILIC_NEG	244.14177	3.034	C006399
120.04204_2.483	HILIC_NEG	120.04204	2.483	C006400
342.1887_1.916	HILIC_NEG	342.1887	1.916	C006401
216.11031_3.444	HILIC_NEG	216.11031	3.444	C006402
454.18388_1.417	HILIC_NEG	454.18388	1.417	C006403
352.06406_3.061	HILIC_NEG	352.06406	3.061	C006404
190.98788_0.675	HILIC_NEG	190.98788	0.675	C006405
260.03513_0.903	HILIC_NEG	260.03513	0.903	C006406
168.05241_2.67	HILIC_NEG	168.05241	2.67	C006407
125.04639_2.578	HILIC_NEG	125.04639	2.578	C006408
102.03037_3.785	HILIC_NEG	102.03037	3.785	C006409
134.05661_0.939	HILIC_NEG	134.05661	0.939	C006410
158.05679_1.704	HILIC_NEG	158.05679	1.704	C006411
384.19948_3.555	HILIC_NEG	384.19948	3.555	C006412
225.0301_3.223	HILIC_NEG	225.0301	3.223	C006413
207.06357_0.958	HILIC_NEG	207.06357	0.958	C006414
361.10958_1.384	HILIC_NEG	361.10958	1.384	C006415
138.06679_2.19	HILIC_NEG	138.06679	2.19	C006416
371.06731_0.772	HILIC_NEG	371.06731	0.772	C006417
441.06622_0.679	HILIC_NEG	441.06622	0.679	C006418
269.11623_2.992	HILIC_NEG	269.11623	2.992	C006419
313.13465_2.568	HILIC_NEG	313.13465	2.568	C006420
236.08907_2.507	HILIC_NEG	236.08907	2.507	C006421
197.0564_1.706	HILIC_NEG	197.0564	1.706	C006422
235.99836_0.935	HILIC_NEG	235.99836	0.935	C006423
162.08808_2.548	HILIC_NEG	162.08808	2.548	C006424
426.29545_4.004	HILIC_NEG	426.29545	4.004	C006425
395.09808_2.38	HILIC_NEG	395.09808	2.38	C006426
337.99592_1.294	HILIC_NEG	337.99592	1.294	C006427
75.03065_3.812	HILIC_NEG	75.03065	3.812	C006428
186.05178_1.49	HILIC_NEG	186.05178	1.49	C006429
212.06768_1.581	HILIC_NEG	212.06768	1.581	C006430
174.06295_3.33	HILIC_NEG	174.06295	3.33	C006431
172.04738_3.08	HILIC_NEG	172.04738	3.08	C006432
320.07415_2.523	HILIC_NEG	320.07415	2.523	C006433
332.04656_3.58	HILIC_NEG	332.04656	3.58	C006434
233.03522_0.986	HILIC_NEG	233.03522	0.986	C006435
172.0916_3.11	HILIC_NEG	172.0916	3.11	C006436
306.04079_0.936	HILIC_NEG	306.04079	0.936	C006437
83.96005_0.614	HILIC_NEG	83.96005	0.614	C006438
324.11412_3.305	HILIC_NEG	324.11412	3.305	C006439
270.15766_2.961	HILIC_NEG	270.15766	2.961	C006440
297.05791_0.82	HILIC_NEG	297.05791	0.82	C006441
314.06359_3.289	HILIC_NEG	314.06359	3.289	C006442
183.99769_0.649	HILIC_NEG	183.99769	0.649	C006443
280.1155_2.666	HILIC_NEG	280.1155	2.666	C006444
356.04254_0.827	HILIC_NEG	356.04254	0.827	C006445
330.03731_3.765	HILIC_NEG	330.03731	3.765	C006446
352.17318_2.421	HILIC_NEG	352.17318	2.421	C006447
343.09032_2.661	HILIC_NEG	343.09032	2.661	C006448
454.22352_0.659	HILIC_NEG	454.22352	0.659	C006449
114.06079_2.803	HILIC_NEG	114.06079	2.803	C006450
251.11864_0.712	HILIC_NEG	251.11864	0.712	C006451
127.99309_0.665	HILIC_NEG	127.99309	0.665	C006452
190.04673_1.134	HILIC_NEG	190.04673	1.134	C006453
89.00995_2.268	HILIC_NEG	89.00995	2.268	C006454
172.12791_3.532	HILIC_NEG	172.12791	3.532	C006455
370.16253_1.413	HILIC_NEG	370.16253	1.413	C006456
184.0222_1.131	HILIC_NEG	184.0222	1.131	C006457
130.02558_0.93	HILIC_NEG	130.02558	0.93	C006458
668.09681_3.571	HILIC_NEG	668.09681	3.571	C006459
144.04128_0.947	HILIC_NEG	144.04128	0.947	C006460
240.08397_2.658	HILIC_NEG	240.08397	2.658	C006461
199.02932_0.823	HILIC_NEG	199.02932	0.823	C006462
216.04479_0.742	HILIC_NEG	216.04479	0.742	C006463
326.10007_1.416	HILIC_NEG	326.10007	1.416	C006464
122.05667_1.35	HILIC_NEG	122.05667	1.35	C006465
199.11996_2.657	HILIC_NEG	199.11996	2.657	C006466
232.00354_0.581	HILIC_NEG	232.00354	0.581	C006467
174.01405_0.671	HILIC_NEG	174.01405	0.671	C006468
115.06191_3.744	HILIC_NEG	115.06191	3.744	C006469
274.01458_0.936	HILIC_NEG	274.01458	0.936	C006470
259.01467_0.624	HILIC_NEG	259.01467	0.624	C006471
81.92275_0.66	HILIC_NEG	81.92275	0.66	C006472
259.05106_0.645	HILIC_NEG	259.05106	0.645	C006473
242.00894_0.643	HILIC_NEG	242.00894	0.643	C006474
223.04738_2.638	HILIC_NEG	223.04738	2.638	C006475
542.27261_2.602	HILIC_NEG	542.27261	2.602	C006476
332.07424_1.297	HILIC_NEG	332.07424	1.297	C006477
186.02852_1.198	HILIC_NEG	186.02852	1.198	C006478
74.0354_3.365	HILIC_NEG	74.0354	3.365	C006479
340.11559_1.382	HILIC_NEG	340.11559	1.382	C006480
163.99608_0.636	HILIC_NEG	163.99608	0.636	C006481
146.06789_3.85	HILIC_NEG	146.06789	3.85	C006482
276.03023_0.947	HILIC_NEG	276.03023	0.947	C006483
187.08335_3.023	HILIC_NEG	187.08335	3.023	C006484
373.08287_2.478	HILIC_NEG	373.08287	2.478	C006485
349.09818_0.689	HILIC_NEG	349.09818	0.689	C006486
386.17619_0.666	HILIC_NEG	386.17619	0.666	C006487
84.01978_1.316	HILIC_NEG	84.01978	1.316	C006488
79.92479_0.66	HILIC_NEG	79.92479	0.66	C006489
156.00807_0.665	HILIC_NEG	156.00807	0.665	C006490
194.0682_2.92	HILIC_NEG	194.0682	2.92	C006491
281.0355_0.697	HILIC_NEG	281.0355	0.697	C006492
384.09122_1.452	HILIC_NEG	384.09122	1.452	C006493
326.13638_1.371	HILIC_NEG	326.13638	1.371	C006494
241.05784_2.685	HILIC_NEG	241.05784	2.685	C006495
184.05853_1.25	HILIC_NEG	184.05853	1.25	C006496
330.11355_0.679	HILIC_NEG	330.11355	0.679	C006497
79.96496_3.945	HILIC_NEG	79.96496	3.945	C006498
275.04614_0.613	HILIC_NEG	275.04614	0.613	C006499
410.15322_3.006	HILIC_NEG	410.15322	3.006	C006500
338.06132_1.368	HILIC_NEG	338.06132	1.368	C006501
288.61871_0.667	HILIC_NEG	288.61871	0.667	C006502
196.00324_0.675	HILIC_NEG	196.00324	0.675	C006503
183.0521_2.582	HILIC_NEG	183.0521	2.582	C006504
351.1164_2.567	HILIC_NEG	351.1164	2.567	C006505
324.05129_0.684	HILIC_NEG	324.05129	0.684	C006506
197.06187_2.367	HILIC_NEG	197.06187	2.367	C006507
181.06366_2.569	HILIC_NEG	181.06366	2.569	C006508
211.01437_0.693	HILIC_NEG	211.01437	0.693	C006509
255.02305_1.145	HILIC_NEG	255.02305	1.145	C006510
144.04099_3.631	HILIC_NEG	144.04099	3.631	C006511
159.97624_4.694	HILIC_NEG	159.97624	4.694	C006512
230.03553_0.726	HILIC_NEG	230.03553	0.726	C006513
380.18347_0.695	HILIC_NEG	380.18347	0.695	C006514
265.10823_3.0	HILIC_NEG	265.10823	3	C006515
403.03943_0.931	HILIC_NEG	403.03943	0.931	C006516
159.02687_1.418	HILIC_NEG	159.02687	1.418	C006517
252.08546_1.454	HILIC_NEG	252.08546	1.454	C006518
330.1361_3.584	HILIC_NEG	330.1361	3.584	C006519
193.03999_2.403	HILIC_NEG	193.03999	2.403	C006520
140.021_1.483	HILIC_NEG	140.021	1.483	C006521
146.02142_3.025	HILIC_NEG	146.02142	3.025	C006522
491.86428_4.734	HILIC_NEG	491.86428	4.734	C006523
127.99315_0.97	HILIC_NEG	127.99315	0.97	C006524
356.16551_0.664	HILIC_NEG	356.16551	0.664	C006525
301.13451_0.703	HILIC_NEG	301.13451	0.703	C006526
481.30406_3.481	HILIC_NEG	481.30406	3.481	C006527
160.03605_3.33	HILIC_NEG	160.03605	3.33	C006528
311.94147_4.7	HILIC_NEG	311.94147	4.7	C006529
246.08482_3.632	HILIC_NEG	246.08482	3.632	C006530
187.09478_3.611	HILIC_NEG	187.09478	3.611	C006531
295.91_4.635	HILIC_NEG	295.91	4.635	C006532
141.03558_1.428	HILIC_NEG	141.03558	1.428	C006533
524.27226_3.989	HILIC_NEG	524.27226	3.989	C006534
116.01566_3.077	HILIC_NEG	116.01566	3.077	C006535
189.11046_3.971	HILIC_NEG	189.11046	3.971	C006536
239.07884_2.609	HILIC_NEG	239.07884	2.609	C006537
303.07753_2.498	HILIC_NEG	303.07753	2.498	C006538
114.03038_3.567	HILIC_NEG	114.03038	3.567	C006539
222.05772_1.457	HILIC_NEG	222.05772	1.457	C006540
233.0894_3.572	HILIC_NEG	233.0894	3.572	C006541
193.07307_0.928	HILIC_NEG	193.07307	0.928	C006542
196.10705_5.027	HILIC_NEG	196.10705	5.027	C006543
452.13918_0.719	HILIC_NEG	452.13918	0.719	C006544
486.31653_4.005	HILIC_NEG	486.31653	4.005	C006545
221.07153_3.149	HILIC_NEG	221.07153	3.149	C006546
350.07219_2.816	HILIC_NEG	350.07219	2.816	C006547
443.99963_4.609	HILIC_NEG	443.99963	4.609	C006548
434.0726_3.763	HILIC_NEG	434.0726	3.763	C006549
242.05339_1.47	HILIC_NEG	242.05339	1.47	C006550
370.08998_3.479	HILIC_NEG	370.08998	3.479	C006551
186.06312_3.253	HILIC_NEG	186.06312	3.253	C006552
208.99846_0.673	HILIC_NEG	208.99846	0.673	C006553
176.07867_3.319	HILIC_NEG	176.07867	3.319	C006554
122.04519_1.597	HILIC_NEG	122.04519	1.597	C006555
238.1159_5.005	HILIC_NEG	238.1159	5.005	C006556
130.06289_3.669	HILIC_NEG	130.06289	3.669	C006557
436.23082_3.367	HILIC_NEG	436.23082	3.367	C006558
204.07369_3.25	HILIC_NEG	204.07369	3.25	C006559
260.06425_3.684	HILIC_NEG	260.06425	3.684	C006560
106.00758_2.661	HILIC_NEG	106.00758	2.661	C006561
198.0578_1.471	HILIC_NEG	198.0578	1.471	C006562
143.07227_2.769	HILIC_NEG	143.07227	2.769	C006563
175.08341_3.463	HILIC_NEG	175.08341	3.463	C006564
307.09354_2.935	HILIC_NEG	307.09354	2.935	C006565
337.10081_2.661	HILIC_NEG	337.10081	2.661	C006566
288.13204_3.517	HILIC_NEG	288.13204	3.517	C006567
498.24648_2.651	HILIC_NEG	498.24648	2.651	C006568
249.03027_1.181	HILIC_NEG	249.03027	1.181	C006569
372.08766_1.4	HILIC_NEG	372.08766	1.4	C006570
235.0839_2.668	HILIC_NEG	235.0839	2.668	C006571
159.99499_4.66	HILIC_NEG	159.99499	4.66	C006572
175.08343_2.579	HILIC_NEG	175.08343	2.579	C006573
228.04165_0.873	HILIC_NEG	228.04165	0.873	C006574
295.96738_4.682	HILIC_NEG	295.96738	4.682	C006575
160.07271_1.108	HILIC_NEG	160.07271	1.108	C006576
211.0472_2.666	HILIC_NEG	211.0472	2.666	C006577
166.98523_0.832	HILIC_NEG	166.98523	0.832	C006578
284.17338_2.88	HILIC_NEG	284.17338	2.88	C006579
307.14525_3.696	HILIC_NEG	307.14525	3.696	C006580
152.06547_2.679	HILIC_NEG	152.06547	2.679	C006581
172.08377_3.982	HILIC_NEG	172.08377	3.982	C006582
245.02812_0.684	HILIC_NEG	245.02812	0.684	C006583
223.05864_1.418	HILIC_NEG	223.05864	1.418	C006584
211.0473_2.621	HILIC_NEG	211.0473	2.621	C006585
430.20228_0.669	HILIC_NEG	430.20228	0.669	C006586
185.05018_3.617	HILIC_NEG	185.05018	3.617	C006587
